/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/plugin/PluginHandler.java.aptl,161
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/plugin/PluginManager.java.aptl,1613
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/plugin/DefaultPlugin.java.aptl,807
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/plugin/Plugin.java.aptl,457
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/WCPasteboard.java.aptl,642
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/WebPage.java.aptl,28907
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/InputMethodClient.java.aptl,41
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/WebPageClient.java.aptl,344
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/PageCache.java.aptl,208
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCStroke.java.aptl,2053
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCRenderQueue.java.aptl,2371
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCPath.java.aptl,803
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCFontCustomPlatformData.java.aptl,64
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/Ref.java.aptl,344
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCGraphicsContext.java.aptl,2381
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCFont.java.aptl,637
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCIcon.java.aptl,28
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCGradient.java.aptl,356
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCSize.java.aptl,225
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCImageFrame.java.aptl,84
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCImageDecoder.java.aptl,256
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCPathIterator.java.aptl,259
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/RenderMediaControls.java.aptl,3894
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCPageBackBuffer.java.aptl,215
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCRectangle.java.aptl,2544
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/WCImage.java.aptl,476
/home/kongra/Pulpit/JDK9/aptl/javafx.web/com/sun/webkit/graphics/RenderTheme.java.aptl,882
